NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
2,2,2,1,2.30846,3.30854,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,20.50092,0
0,2,2,1,0,3.30854,2.408478,0.2075776,15,3,100,100,100,100,0,2,3,13,13,27,20.60188,0
0,2,2,1,0,3.30854,2.408478,0.2075776,15,3,100,100,100,100,0,2,3,13,13,27,20.70275,0
2,2,2,1,3.30846,3.30854,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,20.80195,0
2,2,2,1,3.30846,3.30854,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,20.90098,0
2,2,2,1,3.30846,3.30854,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,21.00112,0
2,2,2,1,2.908458,3.708541,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,21.10253,1
2,2,2,1,2.408457,4.208543,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,21.20032,1
2,2,2,1,1.908455,4.708545,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,21.30009,1
2,2,2,1,1.408453,5.208547,2.408477,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,21.40255,1
2,2,2,1,0.9084508,5.708549,2.408478,0.2075776,15,3,100,100,100,100,0,2,3,13,13,27,21.50096,1
2,2,2,2,1.60845,6.00855,2.408477,2.208523,15,3,100,100,100,100,1,2,3,13,13,27,21.60226,0
2,2,2,2,1.60845,6.00855,2.408477,2.208523,15,3,100,100,100,100,1,2,3,13,13,27,21.70197,0
2,2,2,2,1.60845,6.00855,2.408477,2.208523,15,3,100,100,100,100,1,2,3,13,13,27,21.80085,0
2,1,2,2,1.60845,0.007605433,2.908479,1.708521,15,3,100,100,100,100,1,2,3,13,13,27,21.90071,4
2,1,2,2,1.60845,0.007605433,3.408481,1.208519,15,3,100,100,100,100,1,2,3,13,13,27,22.00188,4
2,1,2,2,1.60845,0.007605433,3.908484,0.7085169,15,3,100,100,100,100,1,2,3,13,13,27,22.10215,4
1,1,2,2,4.607504,0.007605433,4.408485,0.2085149,15,3,100,100,100,100,1,2,3,13,13,27,22.20254,4
1,1,2,2,4.607504,0.007605433,4.608486,1.008514,15,3,100,100,100,100,1,2,3,13,13,27,22.30222,4
2,1,2,2,0.6084498,0.007605433,5.108488,0.5085123,15,3,100,100,100,100,1,2,3,13,13,27,22.40215,4
2,1,2,2,0.6084498,0.007605433,5.60849,0.008510348,15,3,100,100,100,100,1,2,3,13,13,27,22.50091,4
2,1,2,2,0.6084498,0.007605433,5.70849,2.90851,15,3,100,100,100,100,1,2,3,13,13,27,22.60208,4
2,2,2,2,0.6084498,0.008550403,6.208492,2.408508,15,3,100,100,100,100,1,2,3,13,13,27,22.70205,4
2,2,2,2,0.6084498,0.008550403,6.708494,1.908506,15,3,100,100,100,100,1,2,3,13,13,27,22.8001,4
2,2,2,0,0.6084498,0.008550403,7.208496,0,15,3,100,100,100,100,0,2,3,13,13,27,22.90269,4
2,2,2,2,0.6084498,0.008550403,7.708498,1.908502,15,3,100,100,100,100,1,2,3,13,13,27,23.00327,4
1,0,2,0,4.607504,0,8.2085,0,15,3,100,100,100,100,0,2,3,13,13,27,23.10169,4
2,2,2,2,0.6084498,0.008550403,8.708502,3.908499,15,3,100,100,100,100,1,2,3,13,13,27,23.20005,4
2,2,2,0,0.6084498,0.008550403,9.208504,0,15,3,100,100,100,100,0,2,3,13,13,27,23.30218,4
2,2,2,0,0.6084498,0.008550403,9.708506,0,15,3,100,100,100,100,0,2,3,13,13,27,23.40341,4
2,2,2,0,0.6084498,0.008550403,10.20851,0,15,3,100,100,100,100,0,2,3,13,13,27,23.5015,4
2,2,2,2,0.6084498,0.008550403,10.70851,2.908491,15,3,100,100,100,100,1,2,3,13,13,27,23.60038,4
2,2,2,2,0.6084498,0.008550403,11.20851,2.408489,15,3,100,100,100,100,0,2,3,13,13,27,23.70086,4
2,2,2,0,0.6084498,0.008550403,11.70851,0,15,3,100,100,100,100,0,2,3,13,13,27,23.80217,4
1,2,2,1,4.607504,6.00855,12.20851,4.407544,15,3,100,100,100,100,1,2,3,13,13,27,23.90033,4
2,2,2,1,0.6084498,0.008550403,12.70851,3.907545,15,3,100,100,100,100,1,2,3,13,13,27,24.00238,4
2,2,2,0,0.6084498,0.008550403,13.20851,0,15,3,100,100,100,100,0,2,3,13,13,27,24.10309,4
2,2,2,0,0.6084498,0.008550403,13.70851,0,15,3,100,100,100,100,0,2,3,13,13,27,24.20333,4
2,2,2,0,0.6084498,0.008550403,14.20851,0,15,3,100,100,100,100,0,2,3,13,13,27,24.3018,4
2,2,2,1,0.408449,0.2085512,14.40851,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,24.40332,1
2,2,2,1,0.008447406,0.6085528,14.40851,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,24.50034,1
2,2,2,1,0.008447406,0.6085528,14.40851,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,24.60022,1
2,2,2,1,0.6084459,1.008554,2.408508,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,24.7028,1
2,2,2,1,0.108444,1.508556,2.408508,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,24.80073,1
1,2,2,1,2.807498,1.808557,2.408508,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,24.9031,1
1,2,2,1,2.307496,2.308559,2.408508,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.00169,1
0,2,2,1,0,2.808561,2.408508,2.207547,15,3,100,100,100,100,0,2,3,13,13,27,25.1026,1
1,2,2,1,1.307492,3.308563,2.408508,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.20191,1
1,2,2,1,0.8074902,3.808565,2.408508,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.30128,1
1,2,0,1,0.3074883,4.308566,0,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.4004,1
1,2,0,1,0.007487177,4.608568,0,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.50224,1
1,2,0,1,0.007487177,4.608568,0,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.60042,1
1,2,0,1,0.007487177,4.608568,0,2.207547,15,3,100,100,100,100,1,2,3,13,13,27,25.70076,3
1,2,0,1,0.007487177,4.608568,0,2.707547,15,3,100,100,100,100,1,2,3,13,13,27,25.80162,3
1,2,0,1,0.007487177,4.608568,0,3.207546,15,3,100,100,100,100,1,2,3,13,13,27,25.90143,3
1,2,0,1,0.007487177,4.608568,0,3.707545,15,3,100,100,100,100,1,2,3,13,13,27,26.00163,3
1,2,0,1,0.007487177,10.60857,0,4.207544,15,3,100,100,100,100,1,2,3,13,13,27,26.10202,3
1,2,1,1,0.007487177,0.608568,19.90757,4.707544,15,3,100,100,100,100,1,2,3,13,13,27,26.20109,3
1,2,1,1,0.007487177,0.608568,19.40757,5.207544,15,3,100,100,100,100,1,2,3,13,13,27,26.30074,3
1,2,1,1,0.007487177,0.608568,18.90757,5.707545,15,3,100,100,100,100,1,2,3,13,13,27,26.40062,3
1,2,1,1,0.007487177,0.608568,18.40756,6.207547,15,3,100,100,100,100,1,2,3,13,13,27,26.50142,3
1,2,1,1,0.007487177,0.608568,17.90756,6.707549,15,3,100,100,100,100,1,2,3,13,13,27,26.6003,3
1,2,1,1,0.007487177,0.608568,17.40756,7.207551,15,3,100,100,100,100,1,2,3,13,13,27,26.70069,3
1,2,1,1,0.007487177,0.608568,16.90756,7.707553,15,3,100,100,100,100,1,2,3,13,13,27,26.803,3
1,0,1,1,0.007487177,0,16.40755,8.207555,15,3,100,100,100,100,1,2,3,13,13,27,26.90196,3
1,2,1,1,0.007487177,1.608568,15.90755,8.707557,15,3,100,100,100,100,1,2,3,13,13,27,27.00184,3
1,2,1,1,0.007487177,1.608568,15.40755,9.207559,15,3,100,100,100,100,1,2,3,13,13,27,27.10087,3
